,Location,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Year_text,Volume
365,8,15,1,Total Volume,Caribbean Distillers Corp Ltd (CDC),2018,47764.67697
366,8,15,1,Total Volume,Lang Jiu Group,2018,48099.66113
367,8,15,1,Total Volume,Oetker-Gruppe,2018,16583.11569
368,8,15,1,Total Volume,Anheuser-Busch InBev NV,2018,16507.60191
369,8,15,1,Total Volume,Shiva Distilleries Ltd,2018,16777.24212
370,8,15,1,Total Volume,Hamada Syuzou Co Ltd,2018,17292.36725
371,8,15,1,Total Volume,McCormick Distilling Co Inc,2018,17545.01784
372,8,15,1,Total Volume,Grupo Corona Spirits SA de CV,2018,19170.10151
373,8,15,1,Total Volume,Uganda Breweries Ltd,2018,11651.57004
374,8,15,1,Total Volume,Berentzen-Gruppe AG,2018,11715.00041
375,8,15,1,Total Volume,Ketel One Worldwide BV,2018,11889.36941
376,8,15,1,Total Volume,Luxco Corp,2018,10117.16566
377,8,15,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,2018,11456.05121
378,8,15,1,Total Volume,Tilaknagar Industries Ltd,2018,11086.22335
379,8,15,1,Total Volume,Loch Lomond Distillery Co Ltd,2018,10680.4167
380,8,15,1,Total Volume,Nikaido Shuzo Co Ltd,2018,10615.59471
381,8,15,1,Total Volume,GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG,2018,10511.35019
382,8,15,1,Total Volume,Altia Oyj,2018,5804.005206
383,8,15,1,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,2018,5707.258072
384,8,15,1,Total Volume,Industrias Licoreras de Guatemala SA,2018,5586.572425
385,8,15,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,2018,5526.946699
386,8,15,1,Total Volume,Lucas Bols BV,2018,8869.750363
387,8,15,1,Total Volume,Minsk Kristall OAO,2018,8669.834024
388,8,15,1,Total Volume,Grupo Osborne SA,2018,7827.514392
389,8,15,1,Total Volume,Vinhos Salton SA IndÃºstria e ComÃ©rcio,2018,8605.243361
390,8,15,1,Total Volume,Olimp Corp,2018,9046.462091
391,8,15,1,Total Volume,Anhui Golden Seed Winery Co Ltd,2018,8466.449143
392,8,15,1,Total Volume,Farvab JV,2018,7941.05302
393,8,15,1,Total Volume,Eastern Beverage Company SA,2018,8057.106707
394,8,15,1,Total Volume,Farovon OOO PTK,2018,2378.935333
395,8,15,1,Total Volume,Veda ZAO,2018,2180.261275
396,8,15,1,Total Volume,White Rock Distilleries Inc,2018,2155.172
397,8,15,1,Total Volume,Synergya OAO,2018,2117.323062
398,8,15,1,Total Volume,Grupo Cuervo SA de CV,2018,6129.526883
399,8,15,1,Total Volume,Sichuan Tuopai Shede Wine Co Ltd,2018,6090.759011
400,8,15,1,Total Volume,SABMiller Plc,2018,5373.663143
401,8,15,1,Total Volume,BelvÃ©dÃ¨re SA,2018,5685.392531
402,8,15,1,Total Volume,Dialog OOO,2018,5327.913006
403,8,15,1,Total Volume,Vats Group,2018,4837.773921
404,8,15,1,Total Volume,Altera Holding,2018,4493.505283
405,8,15,1,Total Volume,Private Label,2018,4684.668565
406,8,15,1,Total Volume,Others,2018,4653.005968
407,8,15,1,Total Volume,Diageo Plc,2021,4405.83813
408,8,15,1,Total Volume,Pernod Ricard Groupe,2021,4151.387256
409,8,15,1,Total Volume,Hite Jinro Co Ltd,2021,3940.587141
410,8,15,1,Total Volume,Thai Beverage PCL,2021,3648.690982
411,8,15,1,Total Volume,Suntory Holdings Ltd,2021,2345.917806
412,8,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,2021,1506.373456
413,8,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,2021,1670.81799
414,8,15,1,Total Volume,Bacardi & Co Ltd,2021,1859.01324
415,8,15,1,Total Volume,Lotte Group,2021,2073.769716
416,8,15,1,Total Volume,Alliance Global Group Inc,2021,2303.541389
417,8,15,1,Total Volume,Russian Standard Corp,2021,1540.357029
418,8,15,1,Total Volume,San Miguel Corp,2021,1573.172872
419,8,15,1,Total Volume,Sazerac Co Inc,2021,1625.864903
420,8,15,1,Total Volume,Muhak Co Ltd,2021,1655.358583
421,8,15,1,Total Volume,Brown-Forman Corp,2021,1905.607804
422,8,15,1,Total Volume,"Campari Milano SpA, Davide",2021,2168.907573
423,8,15,1,Total Volume,Sujiu Group,2021,1242.829815
424,8,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,2021,1298.701333
425,8,15,1,Total Volume,Jing Brand Co Ltd,2021,1339.999942
426,8,15,1,Total Volume,Tanduay Distillers Inc,2021,1396.799968
427,8,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,2021,1527.453242
428,8,15,1,Total Volume,Radico Khaitan Ltd,2021,1654.317818
429,8,15,1,Total Volume,Takara Holdings Inc,2021,1459.827584
430,8,15,1,Total Volume,Beluga Group PAO,2021,1485.793696
431,8,15,1,Total Volume,Cia Muller de Bebidas Ltda,2021,1626.360848
432,8,15,1,Total Volume,Capital Wine Group Ltd,2021,1599.658898
433,8,15,1,Total Volume,John Distilleries Pvt Ltd,2021,1566.680054
434,8,15,1,Total Volume,Becle SAB de CV,2021,1572.309994
435,8,15,1,Total Volume,Stock Spirits Group,2021,2341.128095
436,8,15,1,Total Volume,Heaven Hill Distilleries Inc,2021,2015.309726
437,8,15,1,Total Volume,Marie Brizard & Roger International SAS,2021,1824.149487
438,8,15,1,Total Volume,William Grant & Sons Ltd,2021,1517.753363
439,8,15,1,Total Volume,Kumbokju Co Ltd,2021,1474.144451
440,8,15,1,Total Volume,Jagatjit Industries Ltd,2021,1466.569307
441,8,15,1,Total Volume,Tatspirtprom OAO,2021,1541.800636
442,8,15,1,Total Volume,Kirishima Corp,2021,1583.195844
443,8,15,1,Total Volume,Asahi Group Holdings Ltd,2021,1576.124972
444,8,15,1,Total Volume,Global Spirits AMG-77 Holding Co,2021,1460.200336
445,8,15,1,Total Volume,Constellation Brands Inc,2021,1344.677155
446,8,15,1,Total Volume,Sanwa Shurui Co Ltd,2021,1314.196229
447,8,15,1,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,2021,916.655869
448,8,15,1,Total Volume,La Martiniquaise SVS,2021,952.322474
449,8,15,1,Total Volume,Anhui Gujing Group Co Ltd,2021,1030.465984
450,8,15,1,Total Volume,E&J Gallo Winery Inc,2021,1077.849661
451,8,15,1,Total Volume,Status Group OOO,2021,1209.021109
452,8,15,1,Total Volume,Nigeria Distilleries Ltd,2021,1234.925975
453,8,15,1,Total Volume,LVMH MoÃ«t Hennessy Louis Vuitton SA,2021,1629.87003
454,8,15,1,Total Volume,Oenon Holdings Inc,2021,1466.889897
455,8,15,1,Total Volume,Edrington Group,2021,1246.850022
456,8,15,1,Total Volume,IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda,2021,1309.192536
457,8,15,1,Total Volume,Mast-JÃ¤germeister SE,2021,1267.298411
458,8,15,1,Total Volume,Engarrafamento PitÃº Ltda,2021,1193.795143
459,8,15,1,Total Volume,Intercontinental Distillers Ltd,2021,1174.469976
460,8,15,1,Total Volume,Kweichow Moutai Co Ltd,2021,1114.000025
461,8,15,1,Total Volume,Shaanxi Xifeng Liquor Co Ltd,2021,1169.900044
462,8,15,1,Total Volume,Distell Group Ltd,2021,1159.799997
463,8,15,1,Total Volume,Fenjiu Group,2021,1161.999971
464,8,15,1,Total Volume,"Fifth Generation, Inc",2021,1150.379966
465,8,15,1,Total Volume,Hebei Hengshui Laobaigan Liquor Co Ltd,2021,1185.85013
466,8,15,1,Total Volume,Mohan Meakin Ltd,2021,1158.897138
467,8,15,1,Total Volume,Bayadera Holding TOV,2021,1148.548275
468,8,15,1,Total Volume,Distilleries Co of Sri Lanka Plc,2021,1061.411458
469,8,15,1,Total Volume,Shandong JingZhi Distillery Co Ltd,2021,1058.234963
470,8,15,1,Total Volume,DestilerÃ­as Unidas SA,2021,1073.575002
471,8,15,1,Total Volume,Bohae Brewery Co Ltd,2021,1019.364992
472,8,15,1,Total Volume,RÃ©my Cointreau Group,2021,1026.820727
473,8,15,1,Total Volume,Alkogolnaya Sibirskaya Gruppa OOO,2021,1029.727011
474,8,15,1,Total Volume,Herman Jansen Beverages Nederland BV,2021,1032.435337
475,8,15,1,Total Volume,Nemiroff UVK,2021,1039.74985
476,8,15,1,Total Volume,Guangdong Jiujiang Distillery Co Ltd,2021,1051.872751
477,8,15,1,Total Volume,Yantai Changyu Group Co Ltd,2021,1070.956668
478,8,15,1,Total Volume,Bashspirt OAO,2021,1066.773875
479,8,15,1,Total Volume,SPI Group,2021,1056.665993
480,8,15,1,Total Volume,Anhui Yingjia Distillery Co Ltd,2021,1044.583852
481,8,15,1,Total Volume,"Branca Distillerie Srl, Flli",2021,943.8373426
482,8,15,1,Total Volume,V V Food & Beverage Co Ltd,2021,921.5998804
483,8,15,1,Total Volume,Afsar Co Ltd SP OOO,2021,947.5997187
484,8,15,1,Total Volume,Daesun Distilling Co Ltd,2021,997.8135915
485,8,15,1,Total Volume,Amrut Distilleries Pvt Ltd,2021,1023.610377
486,8,15,1,Total Volume,GK Kristall-Lefortovo OOO,2021,1043.65767
487,8,15,1,Total Volume,FÃ¡brica de Licores y Alcoholes de Antioquia,2021,665.3511844
488,8,15,1,Total Volume,Kirin Holdings Co Ltd,2021,612.5403147
489,8,15,1,Total Volume,Ron Santa Teresa CA,2021,594.6584079
490,8,15,1,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),2021,696.0862836
491,8,15,1,Total Volume,Sapporo Holdings Ltd,2021,865.5299883
492,8,15,1,Total Volume,IndÃºstria de Bebidas Paris Ltda,2021,879.7884604
493,8,15,1,Total Volume,Xinjiang Yilite Industry Co Ltd,2021,711.7522547
494,8,15,1,Total Volume,Satsuma Shuzo Co Ltd,2021,696.3094645
495,8,15,1,Total Volume,Jiangsu King's Luck Brewery JSC Ltd,2021,693.9328165
496,8,15,1,Total Volume,Anhui Kouzi Distillery Co Ltd,2021,690.84085
497,8,15,1,Total Volume,Kinmen Kaoliang Liquor Inc,2021,709.1006145
498,8,15,1,Total Volume,Unkai Shuzo Co,2021,775.5844006
499,8,15,1,Total Volume,Ladoga Kholdingovaya Kompanya ZAO,2021,722.3594995
500,8,15,1,Total Volume,Caribbean Distillers Corp Ltd (CDC),2021,775.6899318
501,8,15,1,Total Volume,Lang Jiu Group,2021,739.7502911
502,8,15,1,Total Volume,Oetker-Gruppe,2021,743.5745511
503,8,15,1,Total Volume,Anheuser-Busch InBev NV,2021,749.4556116
504,8,15,1,Total Volume,Shiva Distilleries Ltd,2021,738.8946922
505,8,15,1,Total Volume,SkyOcean Group Holdings Co Ltd,2021,745.4991471
506,8,15,1,Total Volume,Hamada Syuzou Co Ltd,2021,720.430791
507,8,15,1,Total Volume,McCormick Distilling Co Inc,2021,715.6762651
508,8,15,1,Total Volume,Grupo Corona Spirits SA de CV,2021,701.0729139
509,8,15,1,Total Volume,Uganda Breweries Ltd,2021,692.2800561
510,8,15,1,Total Volume,Berentzen-Gruppe AG,2021,684.8890772
511,8,15,1,Total Volume,Ketel One Worldwide BV,2021,733.5732023
512,8,15,1,Total Volume,Luxco Corp,2021,717.8155331
513,8,15,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,2021,671.2619711
514,8,15,1,Total Volume,Tilaknagar Industries Ltd,2021,682.3611597
515,8,15,1,Total Volume,Loch Lomond Distillery Co Ltd,2021,675.3586674
516,8,15,1,Total Volume,Nikaido Shuzo Co Ltd,2021,683.7189217
517,8,15,1,Total Volume,GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG,2021,707.9256234
518,8,15,1,Total Volume,Altia Oyj,2021,734.050472
519,8,15,1,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,2021,723.7273454
520,8,15,1,Total Volume,Industrias Licoreras de Guatemala SA,2021,700.8673539
521,8,15,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,2021,691.4301707
522,8,15,1,Total Volume,Lucas Bols BV,2021,678.6926935
523,8,15,1,Total Volume,Minsk Kristall OAO,2021,494.9522601
524,8,15,1,Total Volume,Grupo Osborne SA,2021,554.5742317
525,8,15,1,Total Volume,Vinhos Salton SA IndÃºstria e ComÃ©rcio,2021,581.285536
526,8,15,1,Total Volume,Olimp Corp,2021,615.4573964
527,8,15,1,Total Volume,Anhui Golden Seed Winery Co Ltd,2021,636.1810398
528,8,15,1,Total Volume,Farvab JV,2021,655.1885445
529,8,15,1,Total Volume,Eastern Beverage Company SA,2021,1089.855567
530,8,15,1,Total Volume,Farovon OOO PTK,2021,998.8420572
531,8,15,1,Total Volume,Veda ZAO,2021,847.988839
532,8,15,1,Total Volume,White Rock Distilleries Inc,2021,674.5142199
533,8,15,1,Total Volume,Private Label,2021,638.3533318
534,8,15,1,Total Volume,Others,2021,610.5076714
535,8,15,1,Total Volume,Diageo Plc,2020,1554.340952
536,8,15,1,Total Volume,Pernod Ricard Groupe,2020,1693.013891
537,8,15,1,Total Volume,Hite Jinro Co Ltd,2020,1702.205003
538,8,15,1,Total Volume,Thai Beverage PCL,2020,1531.446941
539,8,15,1,Total Volume,Suntory Holdings Ltd,2020,722.4475074
540,8,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,2020,569.8593946
541,8,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,2020,495.9767983
542,8,15,1,Total Volume,Bacardi & Co Ltd,2020,493.9397844
543,8,15,1,Total Volume,Lotte Group,2020,501.7475053
544,8,15,1,Total Volume,Alliance Global Group Inc,2020,503.1511049
545,8,15,1,Total Volume,Russian Standard Corp,2020,504.7697647
546,8,15,1,Total Volume,San Miguel Corp,2020,505.3565098
547,8,15,1,Total Volume,Sazerac Co Inc,2020,533.8155236
548,8,15,1,Total Volume,Muhak Co Ltd,2020,482.3921899
549,8,15,1,Total Volume,Brown-Forman Corp,2020,482.6082605
550,8,15,1,Total Volume,"Campari Milano SpA, Davide",2020,434.464234
551,8,15,1,Total Volume,Sujiu Group,2020,446.7590416
552,8,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,2020,487.2378364
553,8,15,1,Total Volume,Jing Brand Co Ltd,2020,397.3009559
554,8,15,1,Total Volume,Tanduay Distillers Inc,2020,397.1172388
555,8,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,2020,413.0101353
556,8,15,1,Total Volume,Radico Khaitan Ltd,2020,434.2549674
557,8,15,1,Total Volume,Takara Holdings Inc,2020,446.3851295
558,8,15,1,Total Volume,Cia Muller de Bebidas Ltda,2020,452.910437
559,8,15,1,Total Volume,Capital Wine Group Ltd,2020,346.8043159
560,8,15,1,Total Volume,John Distilleries Pvt Ltd,2020,330.8783295
561,8,15,1,Total Volume,Becle SAB de CV,2020,335.0884568
562,8,15,1,Total Volume,Stock Spirits Group,2020,330.0091026
563,8,15,1,Total Volume,Heaven Hill Distilleries Inc,2020,323.7353268
564,8,15,1,Total Volume,Marie Brizard & Roger International SAS,2020,318.0371221
565,8,15,1,Total Volume,William Grant & Sons Ltd,2020,294.3299831
566,8,15,1,Total Volume,Kumbokju Co Ltd,2020,288.2000198
567,8,15,1,Total Volume,Jagatjit Industries Ltd,2020,307.4600052
568,8,15,1,Total Volume,Tatspirtprom OAO,2020,303.1996676
569,8,15,1,Total Volume,Kirishima Corp,2020,305.6185326
570,8,15,1,Total Volume,Asahi Group Holdings Ltd,2020,315.9477938
571,8,15,1,Total Volume,Global Spirits AMG-77 Holding Co,2020,205.6271353
572,8,15,1,Total Volume,Constellation Brands Inc,2020,339.5630747
573,8,15,1,Total Volume,Sanwa Shurui Co Ltd,2020,335.8862916
574,8,15,1,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,2020,319.7973836
575,8,15,1,Total Volume,La Martiniquaise SVS,2020,315.2597808
576,8,15,1,Total Volume,Anhui Gujing Group Co Ltd,2020,302.7795417
577,8,15,1,Total Volume,E&J Gallo Winery Inc,2020,310.5984551
578,8,15,1,Total Volume,Status Group OOO,2020,308.468516
579,8,15,1,Total Volume,Nigeria Distilleries Ltd,2020,307.162345
580,8,15,1,Total Volume,LVMH MoÃ«t Hennessy Louis Vuitton SA,2020,304.6389667
581,8,15,1,Total Volume,Oenon Holdings Inc,2020,303.5949706
582,8,15,1,Total Volume,Edrington Group,2020,301.0552837
583,8,15,1,Total Volume,IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda,2020,354.0033119
584,8,15,1,Total Volume,Mast-JÃ¤germeister SE,2020,347.9361979
585,8,15,1,Total Volume,Engarrafamento PitÃº Ltda,2020,325.7150039
586,8,15,1,Total Volume,Intercontinental Distillers Ltd,2020,305.7176294
587,8,15,1,Total Volume,Kweichow Moutai Co Ltd,2020,293.4419982
588,8,15,1,Total Volume,Shaanxi Xifeng Liquor Co Ltd,2020,285.4967668
589,8,15,1,Total Volume,Distell Group Ltd,2020,278.1970246
590,8,15,1,Total Volume,Fenjiu Group,2020,282.4359908
591,8,15,1,Total Volume,"Fifth Generation, Inc",2020,288.5019329
592,8,15,1,Total Volume,Hebei Hengshui Laobaigan Liquor Co Ltd,2020,291.0145667
593,8,15,1,Total Volume,Mohan Meakin Ltd,2020,292.2274863
594,8,15,1,Total Volume,Bayadera Holding TOV,2020,285.3642124
595,8,15,1,Total Volume,Distilleries Co of Sri Lanka Plc,2020,144.6585165
596,8,15,1,Total Volume,Shandong JingZhi Distillery Co Ltd,2020,181.1063463
597,8,15,1,Total Volume,DestilerÃ­as Unidas SA,2020,216.2896333
598,8,15,1,Total Volume,Bohae Brewery Co Ltd,2020,245.397388
599,8,15,1,Total Volume,RÃ©my Cointreau Group,2020,269.7399641
600,8,15,1,Total Volume,Alkogolnaya Sibirskaya Gruppa OOO,2020,283.9140133
601,8,15,1,Total Volume,Herman Jansen Beverages Nederland BV,2020,261.7585565
602,8,15,1,Total Volume,Nemiroff UVK,2020,250.9393091
603,8,15,1,Total Volume,Guangdong Jiujiang Distillery Co Ltd,2020,266.5374296
604,8,15,1,Total Volume,Yantai Changyu Group Co Ltd,2020,268.1390986
605,8,15,1,Total Volume,Bashspirt OAO,2020,272.6732192
606,8,15,1,Total Volume,SPI Group,2020,277.3066492
607,8,15,1,Total Volume,Anhui Yingjia Distillery Co Ltd,2020,249.7768073
608,8,15,1,Total Volume,"Branca Distillerie Srl, Flli",2020,248.8080627
609,8,15,1,Total Volume,V V Food & Beverage Co Ltd,2020,257.5210481
610,8,15,1,Total Volume,Afsar Co Ltd SP OOO,2020,254.0481168
611,8,15,1,Total Volume,Daesun Distilling Co Ltd,2020,260.6807642
612,8,15,1,Total Volume,Amrut Distilleries Pvt Ltd,2020,271.3343705
613,8,15,1,Total Volume,GK Kristall-Lefortovo OOO,2020,252.5820876
614,8,15,1,Total Volume,FÃ¡brica de Licores y Alcoholes de Antioquia,2020,247.075197
615,8,15,1,Total Volume,Kirin Holdings Co Ltd,2020,247.3342141
616,8,15,1,Total Volume,Ron Santa Teresa CA,2020,247.1698903
617,8,15,1,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),2020,247.2263779
618,8,15,1,Total Volume,Sapporo Holdings Ltd,2020,249.8170542
619,8,15,1,Total Volume,IndÃºstria de Bebidas Paris Ltda,2020,252.4954822
620,8,15,1,Total Volume,Xinjiang Yilite Industry Co Ltd,2020,223.2805301
621,8,15,1,Total Volume,Satsuma Shuzo Co Ltd,2020,243.9141571
622,8,15,1,Total Volume,Jiangsu King's Luck Brewery JSC Ltd,2020,258.0600008
623,8,15,1,Total Volume,Anhui Kouzi Distillery Co Ltd,2020,258.0852154
624,8,15,1,Total Volume,Kinmen Kaoliang Liquor Inc,2020,246.0821593
625,8,15,1,Total Volume,Unkai Shuzo Co,2020,200.5665065
626,8,15,1,Total Volume,Ladoga Kholdingovaya Kompanya ZAO,2020,110.7904328
627,8,15,1,Total Volume,Caribbean Distillers Corp Ltd (CDC),2020,146.6006762
628,8,15,1,Total Volume,Lang Jiu Group,2020,146.9241263
629,8,15,1,Total Volume,Oetker-Gruppe,2020,166.4352336
630,8,15,1,Total Volume,Anheuser-Busch InBev NV,2020,179.9789852
631,8,15,1,Total Volume,Shiva Distilleries Ltd,2020,191.0097068
632,8,15,1,Total Volume,SkyOcean Group Holdings Co Ltd,2020,212.7940252
633,8,15,1,Total Volume,Hamada Syuzou Co Ltd,2020,211.9503692
634,8,15,1,Total Volume,McCormick Distilling Co Inc,2020,214.5561205
635,8,15,1,Total Volume,Grupo Corona Spirits SA de CV,2020,200.2711402
636,8,15,1,Total Volume,Uganda Breweries Ltd,2020,193.7422309
637,8,15,1,Total Volume,Berentzen-Gruppe AG,2020,190.1769894
638,8,15,1,Total Volume,Ketel One Worldwide BV,2020,183.0453813
639,8,15,1,Total Volume,Luxco Corp,2020,181.2491971
640,8,15,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,2020,177.8473303
641,8,15,1,Total Volume,Tilaknagar Industries Ltd,2020,174.245758
642,8,15,1,Total Volume,Loch Lomond Distillery Co Ltd,2020,181.9391136
643,8,15,1,Total Volume,Nikaido Shuzo Co Ltd,2020,185.066341
644,8,15,1,Total Volume,GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG,2020,173.2399788
645,8,15,1,Total Volume,Altia Oyj,2020,170.1216799
646,8,15,1,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,2020,172.5884245
647,8,15,1,Total Volume,Industrias Licoreras de Guatemala SA,2020,171.1213967
648,8,15,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,2020,170.2657937
649,8,15,1,Total Volume,Lucas Bols BV,2020,171.031997
650,8,15,1,Total Volume,Minsk Kristall OAO,2020,156.3399904
651,8,15,1,Total Volume,Grupo Osborne SA,2020,165.7299981
652,8,15,1,Total Volume,Vinhos Salton SA IndÃºstria e ComÃ©rcio,2020,175.9999942
653,8,15,1,Total Volume,Olimp Corp,2020,168.9600131
654,8,15,1,Total Volume,Anhui Golden Seed Winery Co Ltd,2020,165.5808007
655,8,15,1,Total Volume,Farvab JV,2020,169.0579966
656,8,15,1,Total Volume,Eastern Beverage Company SA,2020,317.593604
657,8,15,1,Total Volume,Farovon OOO PTK,2020,263.8427136
658,8,15,1,Total Volume,Veda ZAO,2020,267.9863977
659,8,15,1,Total Volume,White Rock Distilleries Inc,2020,240.6517862
660,8,15,1,Total Volume,Synergya OAO,2020,215.7398382
661,8,15,1,Total Volume,Private Label,2020,133.8262379
662,8,15,1,Total Volume,Others,2020,478.6144929
663,8,15,1,Total Volume,Diageo Plc,2019,122.1566524
664,8,15,1,Total Volume,Pernod Ricard Groupe,2019,119.9233512
665,8,15,1,Total Volume,Hite Jinro Co Ltd,2019,117.8270047
666,8,15,1,Total Volume,Thai Beverage PCL,2019,124.4247144
667,8,15,1,Total Volume,Suntory Holdings Ltd,2019,127.539018
668,8,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,2019,169.5858578
669,8,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,2019,176.6268601
670,8,15,1,Total Volume,Bacardi & Co Ltd,2019,175.4265376
671,8,15,1,Total Volume,Lotte Group,2019,180.0288726
672,8,15,1,Total Volume,Alliance Global Group Inc,2019,187.270378
673,8,15,1,Total Volume,Russian Standard Corp,2019,15909.73323
674,8,15,1,Total Volume,San Miguel Corp,2019,15785.10437
675,8,15,1,Total Volume,Sazerac Co Inc,2019,15836.6076
676,8,15,1,Total Volume,Muhak Co Ltd,2019,15926.62172
677,8,15,1,Total Volume,Brown-Forman Corp,2019,10619.63995
678,8,15,1,Total Volume,"Campari Milano SpA, Davide",2019,12099.24901
679,8,15,1,Total Volume,Sujiu Group,2019,11812.58078
680,8,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,2019,1100.814015
