Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
8,Alcoholic Drinks,15,1,Total Volume,Brown-Forman Corp,million litres,2018,31/12/18,6,276.3256817
8,Alcoholic Drinks,15,1,Total Volume,"Campari Milano SpA, Davide",million litres,2018,31/12/18,6,275.9455684
8,Alcoholic Drinks,15,1,Total Volume,Sujiu Group,million litres,2018,31/12/18,6,278.587016
8,Alcoholic Drinks,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,million litres,2018,18/12/31,6,309.8902541
8,Alcoholic Drinks,15,1,Total Volume,Jing Brand Co Ltd,million litres,2018,31/12/18,6,331.0539183
8,Alcoholic Drinks,15,1,Total Volume,Tanduay Distillers Inc,million litres,2018,31/12/18,6,337.6520125
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,million litres,2018,31/12/18,6,291.7566834
8,Alcoholic Drinks,15,1,Total Volume,Radico Khaitan Ltd,million litres,2018,18/12/31,6,261.8537004
8,Alcoholic Drinks,15,1,Total Volume,Takara Holdings Inc,million litres,2018,31/12/18,6,204.5612264
8,Alcoholic Drinks,15,1,Total Volume,Cia Muller de Bebidas Ltda,million litres,2018,18/12/31,6,203.0770866
8,Alcoholic Drinks,15,1,Total Volume,Capital Wine Group Ltd,million litres,2018,31/12/18,6,201.3152256
8,Alcoholic Drinks,15,1,Total Volume,John Distilleries Pvt Ltd,million litres,2018,31/12/18,6,244.5192523
8,Alcoholic Drinks,15,1,Total Volume,Stock Spirits Group,million litres,2018,31/12/18,6,252.8129807
8,Alcoholic Drinks,15,1,Total Volume,Heaven Hill Distilleries Inc,million litres,2018,18/12/31,6,124.9999946
8,Alcoholic Drinks,15,1,Total Volume,Marie Brizard & Roger International SAS,million litres,2018,31/12/18,6,150.0000031
8,Alcoholic Drinks,15,1,Total Volume,William Grant & Sons Ltd,million litres,2018,31/12/18,6,199.9999943
8,Alcoholic Drinks,15,1,Total Volume,Kumbokju Co Ltd,million litres,2018,31/12/18,6,224.6567016
8,Alcoholic Drinks,15,1,Total Volume,Jagatjit Industries Ltd,million litres,2018,31/12/18,6,246.7172076
8,Alcoholic Drinks,15,1,Total Volume,Tatspirtprom OAO,million litres,2018,31/12/18,6,223.2805292
8,Alcoholic Drinks,15,1,Total Volume,Kirishima Corp,million litres,2018,31/12/18,6,243.914176
8,Alcoholic Drinks,15,1,Total Volume,Asahi Group Holdings Ltd,million litres,2018,31/12/18,6,258.0599922
8,Alcoholic Drinks,15,1,Total Volume,Global Spirits AMG-77 Holding Co,million litres,2018,18/12/31,6,258.0852242
8,Alcoholic Drinks,15,1,Total Volume,Constellation Brands Inc,million litres,2018,31/12/18,6,246.0821487
8,Alcoholic Drinks,15,1,Total Volume,Sanwa Shurui Co Ltd,million litres,2018,31/12/18,6,221.6799333
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Jian Nan Chun (Group) Co Ltd,million litres,2018,18/12/31,6,200.9234887
8,Alcoholic Drinks,15,1,Total Volume,La Martiniquaise SVS,million litres,2018,18/12/31,6,205.4854017
8,Alcoholic Drinks,15,1,Total Volume,Anhui Gujing Group Co Ltd,million litres,2018,31/12/18,6,203.6825752
8,Alcoholic Drinks,15,1,Total Volume,E&J Gallo Winery Inc,million litres,2018,31/12/18,6,206.6968417
8,Alcoholic Drinks,15,1,Total Volume,Status Group OOO,million litres,2018,31/12/18,6,211.6123622
8,Alcoholic Drinks,15,1,Total Volume,Nigeria Distilleries Ltd,million litres,2018,18/12/31,6,217.0735785
8,Alcoholic Drinks,15,1,Total Volume,LVMH MoÃ«t Hennessy Louis Vuitton SA,million litres,2018,31/12/18,6,219.8993209
8,Alcoholic Drinks,15,1,Total Volume,Oenon Holdings Inc,million litres,2018,18/12/31,6,205.774986
8,Alcoholic Drinks,15,1,Total Volume,Edrington Group,million litres,2018,18/12/31,6,199.508692
8,Alcoholic Drinks,15,1,Total Volume,IndÃºstrias Reunidas de Bebidas Tatuzinho / 3 Fazendas Ltda,million litres,2018,18/12/31,6,196.1418677
8,Alcoholic Drinks,15,1,Total Volume,Mast-JÃ¤germeister SE,million litres,2018,18/12/31,6,165.2537927
8,Alcoholic Drinks,15,1,Total Volume,Engarrafamento PitÃº Ltda,million litres,2018,31/12/18,6,168.1420017
8,Alcoholic Drinks,15,1,Total Volume,Intercontinental Distillers Ltd,million litres,2018,18/12/31,6,183.1972018
8,Alcoholic Drinks,15,1,Total Volume,Kweichow Moutai Co Ltd,million litres,2018,31/12/18,6,183.4536734
8,Alcoholic Drinks,15,1,Total Volume,Shaanxi Xifeng Liquor Co Ltd,million litres,2018,18/12/31,6,183.7105068
8,Alcoholic Drinks,15,1,Total Volume,Distell Group Ltd,million litres,2018,31/12/18,6,263.842701
8,Alcoholic Drinks,15,1,Total Volume,Fenjiu Group,million litres,2018,31/12/18,6,267.9863859
8,Alcoholic Drinks,15,1,Total Volume,"Fifth Generation, Inc",million litres,2018,31/12/18,6,240.6517877
8,Alcoholic Drinks,15,1,Total Volume,Hebei Hengshui Laobaigan Liquor Co Ltd,million litres,2018,31/12/18,6,215.7398368
8,Alcoholic Drinks,15,1,Total Volume,Mohan Meakin Ltd,million litres,2018,18/12/31,6,133.8262398
8,Alcoholic Drinks,15,1,Total Volume,Bayadera Holding TOV,million litres,2018,31/12/18,6,122.1566439
8,Alcoholic Drinks,15,1,Total Volume,Distilleries Co of Sri Lanka Plc,million litres,2018,18/12/31,6,119.9233441
8,Alcoholic Drinks,15,1,Total Volume,Shandong JingZhi Distillery Co Ltd,million litres,2018,31/12/18,6,118.5149598
8,Alcoholic Drinks,15,1,Total Volume,DestilerÃ­as Unidas SA,million litres,2018,31/12/18,6,125.4547218
8,Alcoholic Drinks,15,1,Total Volume,Bohae Brewery Co Ltd,million litres,2018,31/12/18,6,129.1870213
8,Alcoholic Drinks,15,1,Total Volume,RÃ©my Cointreau Group,million litres,2018,31/12/18,6,18092.43481
8,Alcoholic Drinks,15,1,Total Volume,Alkogolnaya Sibirskaya Gruppa OOO,million litres,2018,18/12/31,6,18410.23304
8,Alcoholic Drinks,15,1,Total Volume,Herman Jansen Beverages Nederland BV,million litres,2018,31/12/18,6,18833.34911
8,Alcoholic Drinks,15,1,Total Volume,Nemiroff UVK,million litres,2018,31/12/18,6,0.665304266
8,Alcoholic Drinks,15,1,Total Volume,Guangdong Jiujiang Distillery Co Ltd,million litres,2018,31/12/18,6,0.678795411
8,Alcoholic Drinks,15,1,Total Volume,Yantai Changyu Group Co Ltd,million litres,2018,31/12/18,6,250.3174504
8,Alcoholic Drinks,15,1,Total Volume,Bashspirt OAO,million litres,2018,18/12/31,6,219.1409281
8,Alcoholic Drinks,15,1,Total Volume,SPI Group,million litres,2018,31/12/18,6,212.7930199
8,Alcoholic Drinks,15,1,Total Volume,Anhui Yingjia Distillery Co Ltd,million litres,2018,31/12/18,6,208.9100012
8,Alcoholic Drinks,15,1,Total Volume,"Branca Distillerie Srl, Flli",million litres,2018,31/12/18,6,12099.24939
8,Alcoholic Drinks,15,1,Total Volume,V V Food & Beverage Co Ltd,million litres,2018,31/12/18,6,11812.58086
8,Alcoholic Drinks,15,1,Total Volume,Afsar Co Ltd SP OOO,million litres,2018,31/12/18,6,1107.405548
8,Alcoholic Drinks,15,1,Total Volume,Daesun Distilling Co Ltd,million litres,2018,31/12/18,6,1105.500076
8,Alcoholic Drinks,15,1,Total Volume,Amrut Distilleries Pvt Ltd,million litres,2018,18/12/31,6,371.3819773
8,Alcoholic Drinks,15,1,Total Volume,GK Kristall-Lefortovo OOO,million litres,2018,31/12/18,6,1778.968817
8,Alcoholic Drinks,15,1,Total Volume,FÃ¡brica de Licores y Alcoholes de Antioquia,million litres,2018,31/12/18,6,1806.19589
8,Alcoholic Drinks,15,1,Total Volume,Kirin Holdings Co Ltd,million litres,2018,31/12/18,6,1809.634292
8,Alcoholic Drinks,15,1,Total Volume,Ron Santa Teresa CA,million litres,2018,31/12/18,6,1836.365253
8,Alcoholic Drinks,15,1,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2018,31/12/18,6,1832.828105
8,Alcoholic Drinks,15,1,Total Volume,Sapporo Holdings Ltd,million litres,2018,18/12/31,6,30366.56813
8,Alcoholic Drinks,15,1,Total Volume,IndÃºstria de Bebidas Paris Ltda,million litres,2018,31/12/18,6,30373.106
8,Alcoholic Drinks,15,1,Total Volume,Xinjiang Yilite Industry Co Ltd,million litres,2018,31/12/18,6,29441.04817
8,Alcoholic Drinks,15,1,Total Volume,Satsuma Shuzo Co Ltd,million litres,2018,31/12/18,6,28424.61488
8,Alcoholic Drinks,15,1,Total Volume,Jiangsu King's Luck Brewery JSC Ltd,million litres,2018,31/12/18,6,28479.40883
8,Alcoholic Drinks,15,1,Total Volume,Anhui Kouzi Distillery Co Ltd,million litres,2018,31/12/18,6,34179.82645
8,Alcoholic Drinks,15,1,Total Volume,Kinmen Kaoliang Liquor Inc,million litres,2018,31/12/18,6,37884.07721
8,Alcoholic Drinks,15,1,Total Volume,Unkai Shuzo Co,million litres,2018,31/12/18,6,39704.68315
8,Alcoholic Drinks,15,1,Total Volume,Ladoga Kholdingovaya Kompanya ZAO,million litres,2018,31/12/18,6,39620.75942
8,Alcoholic Drinks,15,1,Total Volume,Caribbean Distillers Corp Ltd (CDC),million litres,2018,31/12/18,6,47764.67697
8,Alcoholic Drinks,15,1,Total Volume,Lang Jiu Group,million litres,2018,31/12/18,6,48099.66113
8,Alcoholic Drinks,15,1,Total Volume,Oetker-Gruppe,million litres,2018,31/12/18,6,16583.11569
8,Alcoholic Drinks,15,1,Total Volume,Anheuser-Busch InBev NV,million litres,2018,18/12/31,6,16507.60191
8,Alcoholic Drinks,15,1,Total Volume,Shiva Distilleries Ltd,million litres,2018,31/12/18,6,16777.24212
8,Alcoholic Drinks,15,1,Total Volume,Hamada Syuzou Co Ltd,million litres,2018,31/12/18,6,17292.36725
8,Alcoholic Drinks,15,1,Total Volume,McCormick Distilling Co Inc,million litres,2018,18/12/31,6,17545.01784
8,Alcoholic Drinks,15,1,Total Volume,Grupo Corona Spirits SA de CV,million litres,2018,31/12/18,6,19170.10151
8,Alcoholic Drinks,15,1,Total Volume,Uganda Breweries Ltd,million litres,2018,31/12/18,6,11651.57004
8,Alcoholic Drinks,15,1,Total Volume,Berentzen-Gruppe AG,million litres,2018,18/12/31,6,11715.00041
8,Alcoholic Drinks,15,1,Total Volume,Ketel One Worldwide BV,million litres,2018,31/12/18,6,11889.36941
8,Alcoholic Drinks,15,1,Total Volume,Luxco Corp,million litres,2018,31/12/18,6,10117.16566
8,Alcoholic Drinks,15,1,Total Volume,RotkÃ¤ppchen-Mumm Sektkellereien GmbH,million litres,2018,31/12/18,6,11456.05121
8,Alcoholic Drinks,15,1,Total Volume,Tilaknagar Industries Ltd,million litres,2018,18/12/31,6,11086.22335
8,Alcoholic Drinks,15,1,Total Volume,Loch Lomond Distillery Co Ltd,million litres,2018,31/12/18,6,10680.4167
8,Alcoholic Drinks,15,1,Total Volume,Nikaido Shuzo Co Ltd,million litres,2018,31/12/18,6,10615.59471
8,Alcoholic Drinks,15,1,Total Volume,GrÃ¤flich von Hardenberg'sche Kornbrennerei GmbH & Co KG,million litres,2018,18/12/31,6,10511.35019
8,Alcoholic Drinks,15,1,Total Volume,Altia Oyj,million litres,2018,31/12/18,6,5804.005206
8,Alcoholic Drinks,15,1,Total Volume,Minski Zavod Vinogradnyh Vin ZAO,million litres,2018,31/12/18,6,5707.258072
8,Alcoholic Drinks,15,1,Total Volume,Industrias Licoreras de Guatemala SA,million litres,2018,31/12/18,6,5586.572425
8,Alcoholic Drinks,15,1,Total Volume,Cooperativa AgrÃ­cola Pisquera de Elqui Ltda,million litres,2018,31/12/18,6,5526.946699
8,Alcoholic Drinks,15,1,Total Volume,Lucas Bols BV,million litres,2018,31/12/18,6,8869.750363
8,Alcoholic Drinks,15,1,Total Volume,Minsk Kristall OAO,million litres,2018,18/12/31,6,8669.834024
8,Alcoholic Drinks,15,1,Total Volume,Grupo Osborne SA,million litres,2018,31/12/18,6,7827.514392
8,Alcoholic Drinks,15,1,Total Volume,Vinhos Salton SA IndÃºstria e ComÃ©rcio,million litres,2018,31/12/18,6,8605.243361
8,Alcoholic Drinks,15,1,Total Volume,Olimp Corp,million litres,2018,18/12/31,6,9046.462091
8,Alcoholic Drinks,15,1,Total Volume,Anhui Golden Seed Winery Co Ltd,million litres,2018,31/12/18,6,8466.449143
8,Alcoholic Drinks,15,1,Total Volume,Farvab JV,million litres,2018,31/12/18,6,7941.05302
8,Alcoholic Drinks,15,1,Total Volume,Eastern Beverage Company SA,million litres,2018,31/12/18,6,8057.106707
8,Alcoholic Drinks,15,1,Total Volume,Farovon OOO PTK,million litres,2018,31/12/18,6,2378.935333
8,Alcoholic Drinks,15,1,Total Volume,Veda ZAO,million litres,2018,31/12/18,6,2180.261275
8,Alcoholic Drinks,15,1,Total Volume,White Rock Distilleries Inc,million litres,2018,18/12/31,6,2155.172
8,Alcoholic Drinks,15,1,Total Volume,Synergya OAO,million litres,2018,31/12/18,6,2117.323062
8,Alcoholic Drinks,15,1,Total Volume,Grupo Cuervo SA de CV,million litres,2018,31/12/18,6,6129.526883
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Tuopai Shede Wine Co Ltd,million litres,2018,18/12/31,6,6090.759011
8,Alcoholic Drinks,15,1,Total Volume,SABMiller Plc,million litres,2018,18/12/31,6,5373.663143
8,Alcoholic Drinks,15,1,Total Volume,BelvÃ©dÃ¨re SA,million litres,2018,31/12/18,6,5685.392531
8,Alcoholic Drinks,15,1,Total Volume,Dialog OOO,million litres,2018,31/12/18,6,5327.913006
8,Alcoholic Drinks,15,1,Total Volume,Vats Group,million litres,2018,18/12/31,6,4837.773921
8,Alcoholic Drinks,15,1,Total Volume,Altera Holding,million litres,2018,31/12/18,6,4493.505283
8,Alcoholic Drinks,15,1,Total Volume,Private Label,million litres,2018,31/12/18,6,4684.668565
8,Alcoholic Drinks,15,1,Total Volume,Others,million litres,2018,18/12/31,6,4653.005968
8,Alcoholic Drinks,15,1,Total Volume,Diageo Plc,million litres,2021,31/12/21,9,4405.83813
8,Alcoholic Drinks,15,1,Total Volume,Pernod Ricard Groupe,million litres,2021,21/12/31,9,4151.387256
8,Alcoholic Drinks,15,1,Total Volume,Hite Jinro Co Ltd,million litres,2021,31/12/21,9,3940.587141
8,Alcoholic Drinks,15,1,Total Volume,Thai Beverage PCL,million litres,2021,21/12/31,9,3648.690982
8,Alcoholic Drinks,15,1,Total Volume,Suntory Holdings Ltd,million litres,2021,31/12/21,9,2345.917806
8,Alcoholic Drinks,15,1,Total Volume,Beijing Shunxin Agriculture Co Ltd,million litres,2021,31/12/21,9,1506.373456
8,Alcoholic Drinks,15,1,Total Volume,Allied Blenders & Distillers Pvt Ltd,million litres,2021,21/12/31,9,1670.81799
8,Alcoholic Drinks,15,1,Total Volume,Bacardi & Co Ltd,million litres,2021,31/12/21,9,1859.01324
8,Alcoholic Drinks,15,1,Total Volume,Lotte Group,million litres,2021,21/12/31,9,2073.769716
8,Alcoholic Drinks,15,1,Total Volume,Alliance Global Group Inc,million litres,2021,31/12/21,9,2303.541389
8,Alcoholic Drinks,15,1,Total Volume,Russian Standard Corp,million litres,2021,31/12/21,9,1540.357029
8,Alcoholic Drinks,15,1,Total Volume,San Miguel Corp,million litres,2021,31/12/21,9,1573.172872
8,Alcoholic Drinks,15,1,Total Volume,Sazerac Co Inc,million litres,2021,31/12/21,9,1625.864903
8,Alcoholic Drinks,15,1,Total Volume,Muhak Co Ltd,million litres,2021,31/12/21,9,1655.358583
8,Alcoholic Drinks,15,1,Total Volume,Brown-Forman Corp,million litres,2021,31/12/21,9,1905.607804
8,Alcoholic Drinks,15,1,Total Volume,"Campari Milano SpA, Davide",million litres,2021,31/12/21,9,2168.907573
8,Alcoholic Drinks,15,1,Total Volume,Sujiu Group,million litres,2021,31/12/21,9,1242.829815
8,Alcoholic Drinks,15,1,Total Volume,Luzhou Lao Jiao Co Ltd,million litres,2021,31/12/21,9,1298.701333
8,Alcoholic Drinks,15,1,Total Volume,Jing Brand Co Ltd,million litres,2021,31/12/21,9,1339.999942
8,Alcoholic Drinks,15,1,Total Volume,Tanduay Distillers Inc,million litres,2021,21/12/31,9,1396.799968
8,Alcoholic Drinks,15,1,Total Volume,Sichuan Yibin Wuliangye Distillery Co Ltd,million litres,2021,31/12/21,9,1527.453242
8,Alcoholic Drinks,15,1,Total Volume,Radico Khaitan Ltd,million litres,2021,21/12/31,9,1654.317818
8,Alcoholic Drinks,15,1,Total Volume,Takara Holdings Inc,million litres,2021,31/12/21,9,1459.827584
8,Alcoholic Drinks,15,1,Total Volume,Beluga Group PAO,million litres,2021,31/12/21,9,1485.793696
8,Alcoholic Drinks,15,1,Total Volume,Cia Muller de Bebidas Ltda,million litres,2021,31/12/21,9,1626.360848
