Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2013,12/31/2013,1507788451
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2014,12/31/2014,1371705753
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2015,12/31/2015,128475539
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2016,12/31/2016,1325018858
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2017,12/31/2017,1336460902
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2018,12/31/2018,1275279132
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2019,12/31/2019,1350131226
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2020,12/31/2020,1412972478
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2021,12/31/2021,1465700615
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2007,12/31/2007,1902714155
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2008,12/31/2008,2030685236
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2009,12/31/2009,221478067
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2010,12/31/2010,2155433359
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2011,12/31/2011,2139806293
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2012,12/31/2012,2694403638
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2013,12/31/2013,2941145985
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2014,12/31/2014,3075450406
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2015,12/31/2015,330991285
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2016,12/31/2016,3496286474
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2017,12/31/2017,3703118826
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2018,12/31/2018,3953463247
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2019,12/31/2019,4249865256
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2020,12/31/2020,42852081
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2021,12/31/2021,4569304674
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2007,12/31/2007,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2008,12/31/2008,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2009,12/31/2009,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2010,12/31/2010,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2011,12/31/2011,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2012,12/31/2012,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2013,12/31/2013,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2014,12/31/2014,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2015,12/31/2015,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2016,12/31/2016,0
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2017,12/31/2017,1490783
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2018,12/31/2018,975069
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2019,12/31/2019,1285886
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2020,12/31/2020,1557051
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2021,12/31/2021,1807637
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2007,12/31/2007,16192647
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2008,12/31/2008,18240727
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2009,12/31/2009,2135849
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2010,12/31/2010,22874276
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2011,12/31/2011,25168688
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2012,12/31/2012,27341596
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2013,12/31/2013,30031753
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2014,12/31/2014,3175382
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2015,12/31/2015,31615326
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2016,12/31/2016,33829838
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2017,12/31/2017,35234619
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2018,12/31/2018,36498143
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2019,12/31/2019,3712483
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2020,12/31/2020,46239433
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2021,12/31/2021,5147538
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2007,12/31/2007,1475029832
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2008,12/31/2008,1651431074
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2009,12/31/2009,1667083573
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2010,12/31/2010,1785773422
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2011,12/31/2011,1867209928
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2012,12/31/2012,1989797914
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2013,12/31/2013,2068280457
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2014,12/31/2014,1950847705
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2015,12/31/2015,221143792
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2016,12/31/2016,2234414402
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2017,12/31/2017,2046870157
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2018,12/31/2018,1942025288
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2019,12/31/2019,1844687987
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2020,12/31/2020,1645457422
5,Alcoholic Drinks,2022,Wine,Wine,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2021,12/31/2021,1960328132
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2007,12/31/2007,7210525512
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2008,12/31/2008,7531293374
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2009,12/31/2009,7867694443
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2010,12/31/2010,8846885784
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2011,12/31/2011,9363944264
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2012,12/31/2012,8957406996
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2013,12/31/2013,8501070706
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2014,12/31/2014,8060340991
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2015,12/31/2015,7614819309
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2016,12/31/2016,7127005053
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2017,12/31/2017,7155874422
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2018,12/31/2018,6509119934
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2019,12/31/2019,6227600231
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2020,12/31/2020,5901602962
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,million litres,2021,12/31/2021,5695295101
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2007,12/31/2007,15097389
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2008,12/31/2008,150521216
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2009,12/31/2009,165406071
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2010,12/31/2010,179534848
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2011,12/31/2011,194301871
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2012,12/31/2012,211553539
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2013,12/31/2013,223719984
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2014,12/31/2014,220367037
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2015,12/31/2015,222794214
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2016,12/31/2016,221365178
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2017,12/31/2017,215535599
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2018,12/31/2018,219853537
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2019,12/31/2019,221845381
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2020,12/31/2020,217420001
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2021,12/31/2021,221378932
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2007,12/31/2007,84782608
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2008,12/31/2008,87818195
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2009,12/31/2009,90874367
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2010,12/31/2010,94370265
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2011,12/31/2011,98703774
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2012,12/31/2012,78513397
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2013,12/31/2013,9833587
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2014,12/31/2014,121283152
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2015,12/31/2015,140108999
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2016,12/31/2016,157585073
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2017,12/31/2017,157157611
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2018,12/31/2018,78430625
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2019,12/31/2019,54710062
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2020,12/31/2020,386346
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2021,12/31/2021,30489826
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2007,12/31/2007,274235859
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2008,12/31/2008,2746672783
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2009,12/31/2009,2870036085
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2010,12/31/2010,3098390038
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2011,12/31/2011,3413901686
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2012,12/31/2012,3413640523
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2013,12/31/2013,3382005261
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2014,12/31/2014,3223853602
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2015,12/31/2015,3147360942
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2016,12/31/2016,3106725438
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2017,12/31/2017,3056656095
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2018,12/31/2018,2965257801
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2019,12/31/2019,2906720821
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2020,12/31/2020,2939626277
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Other Non-Grocery Alcoholic Drinks Specialists,3,000 litres,2021,12/31/2021,2954267318
